1498,0
1499,0
0,1503
0,1495
1495,0
0,1479
1467,0
1468,0
0,1471
1469,0
1470,0
1471,0
0,1455
1440,0
1441,0
1442,0
1443,0
0,1447
1439,0
0,1431
0,1423
1411,0
1412,0
1413,0
1414,0
1415,0
124,1536
0,1663
1663,0
488,1152
0,1647
99,1536
1635,0
1636,0
0,1639
1637,0
1638,0
1639,0
0,1623
1608,0
1609,0
1610,0
1611,0
0,1615
1106,766
1607,0
0,1599
0,1591
41,1536
1579,0
1580,0
1581,0
1582,0
1583,0
0,1575
0,1567
1552,0
1553,0
1554,0
1555,0
13,1536
0,1551
14,1536
1551,0
0,1543
0,1791
1776,0
1777,0
1778,0
1779,0
0,1783
1775,0
1171,593
0,1767
0,1759
1747,0
1748,0
487,1534
1749,0
1750,0
1751,0
0,1743
0,1735
1720,0
1721,0
1722,0
1723,0
0,1719
1719,0
0,1711
1691,0
1692,0
0,1695
1693,0
1694,0
1695,0
0,1687
1664,0
1665,0
1666,0
1667,0
0,1671
1915,0
1916,0
1917,0
151,1769
1918,0
1919,0
0,1911
1132,768
0,1903
1888,0
1889,0
1890,0
1891,0
0,1887
1887,0
0,1879
320,1536
1859,0
1790,343
1860,0
0,1863
1861,0
1862,0
1863,0
0,1855
1359,766
1832,0
1833,0
1834,0
1835,0
0,1839
0,1831
293,1536
295,1536
1831,0
0,1815
1803,0
1804,0
0,1807
1805,0
1806,0
1807,0
1300,766
151,1918
1275,768
0,2047
515,1534
517,1534
2027,0
2028,0
0,2031
2029,0
2030,0
2031,0
0,2023
2000,0
739,1534
2001,0
2002,0
2003,0
0,2007
0,1999
1999,0
714,1534
0,1983
1971,0
1972,0
0,1975
1973,0
1974,0
1975,0
908,1056
1790,439
0,1959
1944,0
1945,0
1946,0
1947,0
686,1534
0,1951
407,1536
1943,0
0,1935
1342,855
0,1927
2168,0
2169,0
2170,0
2171,0
0,2175
0,2167
2167,0
0,2151
2139,0
2140,0
0,2143
2141,0
2142,0
2143,0
0,2127
2112,0
2113,0
2114,0
2115,0
0,2119
896,1215
1077,1032
575,1536
2111,0
0,2103
937,1152
0,2095
2083,0
2084,0
2085,0
40,2302
2086,0
2087,0
1790,559
0,2079
0,2071
2056,0
2057,0
2058,0
2059,0
896,1167
351,1968
1665,384
0,2055
2055,0
0,2295
2280,0
2281,0
2282,0
2283,0
0,2287
1919,624
2279,0
0,2271
0,2263
2251,0
2252,0
991,1534
2253,0
2254,0
2255,0
0,2247
0,2239
2224,0
2225,0
2226,0
2227,0
0,2223
2223,0
1441,768
0,2215
937,1534
2195,0
2196,0
0,2199
2197,0
2198,0
2199,0
0,2191
910,1534
0,2431
2419,0
2420,0
2421,0
2422,0
2423,0
0,2415
1524,1150
0,2407
2392,0
2393,0
2394,0
2395,0
1889,766
0,2391
2391,0
0,2383
2016,615
1719,670
2363,0
2364,0
0,2367
2365,0
2366,0
2367,0
0,2359
2336,0
2337,0
2338,0
2339,0
0,2343
0,2335
2335,0
0,2319
1551,768
770,1536
2307,0
2308,0
0,2311
2309,0
2310,0
2311,0
0,2559
2559,0
0,2551
993,1536
2531,0
2532,0
0,2535
2533,0
2534,0
2535,0
0,2527
2504,0
1243,1534
2505,0
2506,0
2507,0
0,2511
0,2503
2503,0
0,2487
2475,0
2476,0
0,2479
2477,0
432,2302
2478,0
2479,0
1973,766
0,2463
2448,0
2449,0
2450,0
2451,0
1190,1534
0,2455
907,1536
2447,0
0,2439
2672,0
2673,0
2674,0
2675,0
0,2679
896,1783
1132,1536
0,2671
2671,0
630,2302
1441,1222
0,2655
2643,0
2644,0
0,2647
1383,1534
1792,855
2645,0
2646,0
2647,0
0,2631
1863,768
2616,0
2617,0
2618,0
2619,0
0,2623
2027,840
2615,0
0,2607
0,2599
2587,0
2588,0
2589,0
2590,0
2591,0
1104,1728
0,2583
0,2575
2560,0
2561,0
2562,0
2563,0
2811,0
2812,0
0,2815
2813,0
2814,0
2815,0
0,2799
2784,0
2785,0
2786,0
2787,0
0,2791
2507,286
1243,1536
1244,1536
2783,0
0,2775
796,1968
0,2767
1579,1176
2755,0
2756,0
2757,0
2758,0
2759,0
2252,766
0,2751
0,2743
2728,0
2729,0
2730,0
2731,0
0,2727
2727,0
0,2719
1440,1534
405,2304
894,2079
2699,0
2700,0
0,2703
2701,0
2702,0
2703,0
0,2695
1792,903
0,2943
0,2935
124,3070
2923,0
2924,0
2925,0
2926,0
2927,0
0,2919
0,2911
96,3070
97,3070
2896,0
2897,0
2898,0
1637,1534
2899,0
0,2895
2895,0
0,2887
1272,1870
1610,1534
68,3070
2867,0
70,3070
2868,0
0,2871
2869,0
2870,0
2871,0
0,2863
41,3070
2840,0
43,3070
2841,0
2842,0
2843,0
0,2847
2338,766
0,2839
2839,0
560,2527
0,2823
3064,0
11,3070
3065,0
3066,0
3067,0
0,3063
3063,0
0,3055
1554,1488
3035,0
3036,0
0,3039
239,3070
3037,0
3038,0
993,2302
3039,0
0,3031
3008,0
3009,0
3010,0
3011,0
0,3015
0,3007
3007,0
1078,1920
0,2991
180,3070
2979,0
2980,0
0,2983
183,3070
2981,0
2982,0
2983,0
2195,768
0,2967
154,3070
2952,0
2953,0
2954,0
2955,0
0,2959
1411,1536
2686,535
2951,0
124,3072
0,3199
127,3072
1663,1536
883,2304
377,3070
378,3070
3176,0
3177,0
3178,0
3179,0
0,3183
97,3072
0,3175
3175,0
95,3072
1891,1534
2001,1152
0,3159
348,3070
3147,0
3148,0
0,3151
3149,0
3150,0
3151,0
68,3072
1607,1536
0,3135
320,3070
3120,0
3121,0
3122,0
3123,0
0,3127
43,3072
3119,0
0,3111
1832,1534
0,3103
3091,0
3092,0
3093,0
3094,0
3095,0
2588,766
0,3087
0,3079
0,3327
3315,0
3316,0
0,3319
3317,0
3318,0
3319,0
236,3072
237,3072
0,3303
3288,0
3289,0
3290,0
3291,0
2924,624
0,3295
2688,607
211,3072
3287,0
2507,768
0,3279
2783,766
0,3271
1720,1536
459,3070
461,3070
3259,0
3260,0
1999,1534
3261,0
3262,0
3263,0
0,3255
3012,498
938,2304
939,2304
0,3247
3232,0
3233,0
3234,0
3235,0
152,3072
153,3072
154,3072
155,3072
0,3231
3231,0
1299,1920
0,3223
151,3072
1947,1534
403,3070
3203,0
3204,0
0,3207
3205,0
1160,2302
3206,0
3207,0
376,3072
378,3072
3455,0
0,3447
0,3439
629,3070
3427,0
3428,0
3429,0
3430,0
3431,0
3582,111
0,3423
351,3072
0,3415
600,3070
3400,0
3401,0
3402,0
3403,0
323,3072
3582,87
0,3399
3399,0
2619,768
0,3391
2688,703
571,3070
573,3070
3371,0
3372,0
0,3375
575,3070
2111,1534
3373,0
3374,0
3375,0
0,3367
1050,2304
3344,0
3345,0
3346,0
3347,0
0,3351
2197,1152
267,3072
0,3343
3343,0
3134,471
1792,1543
2617,960
0,3583
3568,0
515,3070
861,2724
3569,0
3570,0
517,3070
3571,0
1792,1783
1053,2527
0,3567
767,3070
3567,0
3582,247
0,3559
3539,0
3540,0
0,3543
3541,0
3542,0
3543,0
0,3535
463,3072
2756,768
713,3070
3512,0
3513,0
3514,0
3515,0
0,3519
435,3072
0,3511
711,3070
3511,0
0,3495
683,3070
3483,0
3484,0
0,3487
3485,0
3486,0
3487,0
2348,1399
406,3072
0,3471
657,3070
658,3070
3456,0
659,3070
3457,0
3458,0
3459,0
0,3463
37,3682
3707,0
3708,0
0,3711
3709,0
3710,0
1216,2494
3711,0
0,3703
631,3072
2926,768
1907,2044
3680,0
3681,0
883,3070
3682,0
3683,0
0,3687
600,3072
0,3679
879,3070
3679,0
599,3072
0,3663
3584,79
3651,0
3652,0
0,3655
3653,0
3654,0
3655,0
3147,766
573,3072
3709,192
0,3639
1607,2302
3624,0
3625,0
2363,1534
3626,0
3627,0
0,3631
1215,2686
3623,0
2087,1536
43,3838
0,3615
896,2719
2448,1152
0,3607
3484,382
3595,0
3596,0
798,3070
3597,0
3598,0
3599,0
403,3454
515,3072
0,3591
517,3072
518,3072
2055,1536
0,3831
1526,2304
1584,2233
3819,0
3820,0
0,3823
3821,0
3822,0
3823,0
629,3454
739,3072
741,3072
0,3807
3792,0
3793,0
3794,0
3795,0
0,3799
1344,2455
3791,0
1748,2302
3010,768
3582,471
0,3783
711,3072
2507,1534
0,3775
3763,0
965,3070
3764,0
3765,0
3584,183
3766,0
3767,0
3261,766
684,3072
0,3759
686,3072
687,3072
0,3751
3736,0
3737,0
3738,0
3739,0
657,3072
0,3735
2688,1047
3735,0
0,3727
655,3072
3584,135
3960,0
3961,0
3962,0
3963,0
0,3967
882,3072
3582,391
3959,0
0,3951
0,3943
1132,3070
3931,0
3932,0
3933,0
3934,0
3935,0
0,3927
855,3072
0,3919
3904,0
1106,3070
3905,0
3906,0
3907,0
71,3840
3582,591
2364,1536
0,3903
3903,0
1972,1920
0,3895
3399,766
43,3840
3584,303
1075,3070
3875,0
3582,567
3876,0
0,3879
3877,0
3878,0
3879,0
2686,1455
796,3072
0,3871
798,3072
3095,768
3848,0
1050,3070
3849,0
3850,0
3851,0
0,3855
2477,1632
770,3072
0,3847
1047,3070
265,3838
599,3504
3847,0
266,3838
0,4095
1021,3072
1411,2686
3316,768
0,4087
4072,0
4073,0
4074,0
4075,0
2199,1894
992,3072
995,3072
0,4071
3584,487
2533,1536
4071,0
2535,1536
0,4063
2505,1536
4043,0
4044,0
0,4047
4045,0
1247,3070
4046,0
4047,0
963,3072
0,4039
461,3838
4016,0
4017,0
4018,0
4019,0
2757,1534
2910,1383
0,4023
936,3072
0,4015
432,3838
4015,0
3584,423
935,3072
0,3999
3231,768
1188,3070
174,4087
3987,0
3988,0
0,3991
3989,0
3990,0
3991,0
3582,663
3204,768
0,3975
2688,1287
487,3744
1320,2897
1163,3070
2686,1551
2587,1632
4211,0
4212,0
0,4215
4213,0
1159,3070
4214,0
4215,0
1131,3072
3709,766
1132,3072
0,4207
1135,3072
4184,0
4185,0
4186,0
4187,0
0,4191
1104,3072
0,4183
4183,0
0,4167
1861,2304
4155,0
3582,847
4156,0
0,4159
4157,0
4158,0
4159,0
1077,3072
0,4143
4128,0
1330,3070
4129,0
4130,0
4131,0
0,4135
3584,543
4127,0
3582,807
0,4119
2198,1920
1047,3072
0,4111
3136,1231
1299,3070
4099,0
4100,0
4101,0
4102,0
4103,0
1274,3072
0,4351
4351,0
3065,1534
0,4335
4323,0
1525,3070
3582,1015
4324,0
0,4327
4325,0
4326,0
4327,0
3584,735
1246,3072
0,4311
4296,0
4297,0
4298,0
4299,0
0,4303
3795,766
1495,3070
4295,0
1720,2562
3582,975
0,4287
3008,1534
1862,2686
0,4279
1468,3070
4267,0
4268,0
4269,0
3584,687
1792,2479
4270,0
4271,0
0,4263
1191,3072
266,3984
0,4255
1440,3070
4240,0
1442,3070
4241,0
4242,0
293,4222
4243,0
1160,3072
1162,3072
3582,927
0,4239
4239,0
3582,919
0,4231
1159,3072
0,4479
3584,895
4464,0
4465,0
4466,0
1412,3070
4467,0
1414,3070
0,4471
3963,766
1386,3072
222,4255
1602,2861
4463,0
0,4455
1383,3072
0,4447
4435,0
4436,0
4437,0
4438,0
4439,0
555,3872
0,4431
1358,3072
0,4423
1608,3070
1609,3070
4408,0
1610,3070
4409,0
4410,0
4411,0
3584,831
1776,2880
1330,3072
1331,3072
0,4407
4407,0
3582,1087
0,4399
4551,118
827,3816
1790,2871
43,4606
4379,0
4380,0
0,4383
4381,0
1583,3070
4382,0
4383,0
1299,3072
0,4375
1303,3072
4352,0
4353,0
4354,0
4355,0
0,4359
3066,1536
4603,0
3739,864
3582,1039
4604,0
4605,0
4606,0
4607,0
0,4599
0,4591
4576,0
4577,0
4578,0
4579,0
3584,999
3715,871
3134,1455
238,4606
0,4575
4575,0
2532,2302
0,4567
3288,1534
4547,0
1749,3070
4548,0
0,4551
4549,0
1751,3070
4550,0
4551,0
2756,1798
0,4543
207,4606
1469,3072
1721,3070
4520,0
4521,0
4522,0
4523,0
3582,1215
0,4527
3584,943
2223,2304
1441,3072
0,4519
4519,0
1439,3072
0,4503
3584,919
2953,1536
4491,0
3582,1183
4492,0
0,4495
4493,0
4494,0
4495,0
1413,3072
3991,766
1414,3072
3582,1167
0,4735
1663,3072
1666,3070
894,3847
3582,1159
3177,1536
4715,0
4716,0
0,4719
4717,0
4718,0
4719,0
97,4608
0,4711
1639,3072
1359,3358
1889,3070
4688,0
4689,0
4690,0
4691,0
0,4695
1608,3072
3148,1536
0,4687
4687,0
3584,1095
1607,3072
3401,1534
825,3840
2254,2686
0,4671
4659,0
4660,0
0,4663
4661,0
4662,0
4663,0
1579,3072
3119,1536
3821,1092
0,4647
4632,0
4633,0
4634,0
4635,0
0,4639
1552,3072
1049,3838
4631,0
0,4623
3344,1534
0,4615
4856,0
267,4606
4857,0
1803,3070
4858,0
4859,0
1806,3070
0,4863
1807,3070
0,4855
4855,0
992,3840
0,4839
488,4606
3289,1536
4827,0
2029,3070
4828,0
2030,3070
0,4831
4829,0
4830,0
4831,0
2224,2592
1747,3072
2504,2304
0,4815
2001,3070
4800,0
4801,0
2003,3070
2953,1848
4802,0
4803,0
0,4807
1609,3454
1723,3072
462,4606
1999,3070
4799,0
0,4791
3512,1534
1719,3072
3513,1534
0,4783
4771,0
4772,0
4773,0
4774,0
4775,0
154,4608
1691,3072
3291,1728
0,4767
3987,768
3582,1447
0,4759
2727,2302
1945,3070
4744,0
4745,0
4746,0
4747,0
798,4222
3319,1702
4240,766
4242,766
2899,2110
1666,3072
1667,3072
0,4743
4743,0
3680,1309
0,4983
4968,0
4969,0
4970,0
4971,0
3710,1534
0,4975
630,4606
2240,2727
742,4224
3430,1536
4967,0
3582,1647
0,4959
4463,766
1107,3840
0,4951
1383,3838
602,4606
603,4606
4939,0
2059,2880
4940,0
4941,0
4942,0
4943,0
2899,2302
4437,766
0,4935
4439,766
0,4927
4480,447
4912,0
2114,3070
4913,0
4914,0
4915,0
1076,3840
574,4606
0,4911
2111,3070
4911,0
0,4903
3624,1534
1790,3367
4883,0
4884,0
0,4887
4885,0
3584,1303
3623,1534
4886,0
2840,2302
4887,0
267,4608
1804,3072
0,4879
1806,3072
2560,2304
2057,3070
2058,3070
3582,1551
0,5119
3569,1536
3570,1536
5107,0
3571,1536
5108,0
5109,0
5110,0
5111,0
4605,766
0,5103
2029,3072
2787,2304
0,5095
3757,1336
5080,0
5081,0
5082,0
5083,0
3821,1534
4415,686
0,5079
2279,3070
1497,3838
5079,0
4298,768
1803,3264
0,5071
3792,1534
4102,960
2252,3070
5051,0
5052,0
2254,3070
0,5055
5053,0
5054,0
5055,0
435,4608
1971,3072
1972,3072
0,5047
1973,3072
431,4608
5024,0
2226,3070
5025,0
5026,0
3764,1534
5027,0
0,5031
1079,4222
1835,3454
0,5023
5023,0
4243,768
0,5007
3457,1536
4995,0
4996,0
0,4999
4997,0
4998,0
4999,0
2686,2575
0,5247
5247,0
0,5239
3960,1534
1384,3840
1385,3840
235,4992
1663,3838
3680,1536
2419,3070
2420,3070
5219,0
5220,0
0,5223
5221,0
2423,3070
5222,0
5223,0
2139,3072
3582,1903
0,5215
4719,766
5192,0
3716,1492
5193,0
5194,0
5195,0
0,5199
851,4606
2114,3072
963,4224
3582,1879
0,5191
5191,0
1790,3663
3584,1599
3151,2302
0,5175
2363,3070
5163,0
5164,0
0,5167
5165,0
5166,0
5167,0
2014,3415
2084,3072
2086,3072
4379,768
0,5151
543,4608
5136,0
2338,3070
5137,0
5138,0
5139,0
1300,3840
0,5143
2056,3072
1410,3723
3584,1551
2335,3070
5135,0
4353,768
0,5127
1160,4222
769,4606
5360,0
5361,0
5362,0
4354,1008
5363,0
0,5367
1527,3840
1019,4606
2283,3072
0,5359
2559,3070
5359,0
4855,766
4073,1534
4075,1534
3036,2304
0,5343
992,4606
2532,3070
5331,0
2533,3070
5332,0
0,5335
5333,0
5334,0
5335,0
2253,3072
210,5374
0,5319
2504,3070
2505,3070
5304,0
5305,0
5306,0
4044,1534
5307,0
4045,1534
2719,2607
0,5311
4800,766
2225,3072
965,4606
3584,1719
2503,3070
5303,0
4520,768
1698,3592
0,5295
2223,3072
0,5287
5275,0
4789,758
5276,0
5277,0
5278,0
5279,0
0,5271
2197,3072
5374,159
3582,1951
1694,3838
0,5263
1695,3838
5248,0
5249,0
5250,0
5251,0
1413,3840
3584,1671
5499,0
5500,0
0,5503
5501,0
5502,0
5503,0
882,4608
2419,3072
2420,3072
3584,1911
2422,3072
2423,3072
0,5487
3584,1903
2672,3070
2673,3070
5472,0
2674,3070
5473,0
5474,0
5475,0
0,5479
3934,1536
5471,0
3582,2151
0,5463
2391,3072
0,5455
1107,4606
3906,1536
5443,0
5444,0
5445,0
4183,1534
5446,0
5447,0
3235,2212
3582,2127
2364,3072
0,5439
432,4992
4660,768
0,5431
2616,3070
1159,4272
5416,0
5417,0
5418,0
5419,0
2338,3072
0,5415
1079,4606
5415,0
0,5407
2688,2719
1050,4606
5387,0
5388,0
0,5391
5389,0
5390,0
5391,0
0,5383
2310,3072
4856,768
4857,768
4491,1150
0,5631
2559,3072
2561,3070
2788,2845
2562,3070
2563,3070
1778,3840
0,5623
5611,0
5612,0
5613,0
5614,0
5615,0
5108,766
2532,3072
0,5607
2534,3072
2535,3072
0,5599
5584,0
5585,0
5586,0
4324,1534
5587,0
3095,2496
0,5583
4045,1536
5583,0
0,5575
4297,1534
1219,4606
5555,0
5556,0
0,5559
5557,0
5558,0
5559,0
2475,3072
2476,3072
0,5551
2477,3072
5528,0
5529,0
2731,3070
5530,0
1691,3840
5531,0
0,5535
2449,3072
2450,3072
0,5527
1303,4224
5527,0
5023,766
911,4608
406,5374
0,5511
3584,1927
3206,2304
5752,0
5753,0
5754,0
2700,3070
5755,0
2702,3070
2673,3072
2675,3072
4998,766
0,5751
5751,0
0,5743
4465,1534
5723,0
5724,0
0,5727
5725,0
5726,0
5727,0
3582,2407
0,5719
2645,3072
2646,3072
2897,3070
5696,0
2898,3070
5697,0
5698,0
5699,0
0,5703
1358,4606
0,5695
1469,4224
5695,0
4915,768
0,5679
5667,0
2869,3070
5668,0
0,5671
5669,0
5670,0
5671,0
3625,2302
5724,192
5167,766
3208,2441
547,5374
0,5655
5640,0
2842,3070
5641,0
2843,3070
5642,0
5643,0
3582,2335
0,5647
2560,3072
1300,4606
1342,4567
2563,3072
2889,3005
1719,4176
5639,0
3906,1990
3582,2319
0,5887
2813,3072
517,5374
1936,3943
3065,3070
5864,0
5865,0
5866,0
5867,0
4606,1534
0,5871
2784,3072
1635,4224
3582,2551
0,5863
5863,0
0,5847
5835,0
5836,0
3038,3070
0,5839
5837,0
5838,0
5839,0
1106,4990
2757,3072
714,5374
0,5823
3584,2239
5808,0
5809,0
5810,0
5811,0
0,5815
711,5374
5306,766
2731,3072
4928,1135
5807,0
0,5799
2727,3072
5193,862
3582,2479
3484,2304
0,5791
5108,940
5779,0
5780,0
5781,0
5782,0
3736,2302
5783,0
1161,4608
2699,3072
0,5775
2701,3072
2702,3072
4239,1536
0,5767
4928,1095
2953,3070
2954,3070
0,6015
6003,0
6004,0
0,6007
6005,0
294,5712
6006,0
6007,0
123,6142
124,6142
125,6142
126,6142
2924,3072
127,6142
3584,2415
0,5991
3177,3070
5976,0
5977,0
5978,0
5979,0
0,5983
96,6142
97,6142
98,6142
2896,3072
99,6142
5903,85
4324,1918
2686,3559
2899,3072
5975,0
95,6142
0,5967
4256,1711
1359,4608
2895,3072
0,5959
5947,0
5948,0
5949,0
5950,0
5951,0
67,6142
1329,4608
68,6142
69,6142
2867,3072
70,6142
71,6142
0,5943
2869,3072
0,5935
5920,0
3122,3070
5921,0
3123,3070
5922,0
5923,0
40,6142
2728,3454
41,6142
42,6142
43,6142
2841,3072
2842,3072
0,5919
5919,0
39,6142
0,5911
4928,1239
3074,2837
798,5374
3584,2319
1888,4270
5891,0
4478,1687
3093,3070
5892,0
0,5895
5893,0
5894,0
5895,0
11,6142
12,6142
3066,3072
13,6142
14,6142
15,6142
769,5374
6143,0
0,6135
3063,3072
4858,1534
0,6127
3316,3070
6115,0
6116,0
6117,0
3319,3070
6118,0
6119,0
235,6142
236,6142
237,6142
238,6142
3036,3072
0,6111
239,6142
3037,3072
3584,2527
0,6103
6088,0
3290,3070
6089,0
3291,3070
6090,0
6091,0
4830,1534
3584,2511
208,6142
209,6142
210,6142
3008,3072
211,6142
4436,1918
0,6087
3287,3070
6087,0
2507,3838
4044,2302
5374,975
0,6079
207,6142
4800,1534
4801,1534
3260,3070
6059,0
6060,0
0,6063
448,5871
6061,0
6062,0
6063,0
179,6142
180,6142
181,6142
2979,3072
182,6142
0,6055
183,6142
4480,1575
939,5374
2588,3456
3584,2463
6032,0
6033,0
6034,0
659,5376
6035,0
0,6039
3584,2455
152,6142
153,6142
154,6142
155,6142
2953,3072
2954,3072
0,6031
1792,4239
6031,0
2561,3456
151,6142
2951,3072
123,6144
124,6144
0,6271
125,6144
126,6144
5502,768
127,6144
1663,4608
6256,0
6257,0
3203,3070
6258,0
6259,0
3205,3070
2420,3840
376,6142
377,6142
378,6142
379,6142
3582,2943
0,6255
6255,0
96,6144
97,6144
4211,2302
98,6144
99,6144
3979,2264
3582,2935
0,6247
375,6142
95,6144
3428,3070
1790,4711
6227,0
6228,0
0,6231
6229,0
6230,0
6231,0
1608,4608
347,6142
348,6142
349,6142
3147,3072
350,6142
0,6223
351,6142
1887,4606
3149,3072
659,5566
67,6144
3907,2304
68,6144
69,6144
3735,2494
3207,3022
70,6144
71,6144
6200,0
6201,0
6202,0
6203,0
0,6207
320,6142
321,6142
322,6142
323,6142
4659,1536
1862,4606
0,6199
3399,3070
6199,0
6033,166
40,6144
41,6144
42,6144
43,6144
5501,958
1470,4990
319,6142
3584,2607
0,6183
39,6144
2727,3456
3371,3070
795,5376
6171,0
3373,3070
6172,0
3374,3070
0,6175
6173,0
6174,0
6175,0
291,6142
1553,4608
292,6142
1554,4608
293,6142
3091,3072
294,6142
295,6142
3093,3072
11,6144
12,6144
13,6144
0,6159
14,6144
15,6144
3345,3070
6144,0
6145,0
6146,0
6147,0
3582,2839
0,6151
264,6142
265,6142
266,6142
267,6142
4858,1536
6395,0
6396,0
0,6399
6397,0
6398,0
1023,5376
6399,0
1777,4608
3315,3072
0,6391
263,6142
3318,3072
235,6144
236,6144
2814,3838
5612,768
237,6144
3584,2799
238,6144
2926,3456
239,6144
3569,3070
6368,0
6369,0
6370,0
6371,0
0,6375
488,6142
489,6142
490,6142
491,6142
0,6367
4830,1536
6367,0
208,6144
209,6144
210,6144
5586,768
211,6144
487,6142
2394,4222
0,6351
207,6144
4577,2016
6339,0
6340,0
0,6343
6341,0
3543,3070
6342,0
6343,0
4297,2302
459,6142
460,6142
461,6142
3259,3072
462,6142
5838,766
463,6142
3261,3072
3263,3072
179,6144
180,6144
0,6327
181,6144
182,6144
796,5530
183,6144
3513,3070
6312,0
6313,0
6314,0
6315,0
4926,1663
0,6319
432,6142
433,6142
5055,1520
434,6142
5920,384
435,6142
3235,3072
4774,1536
6311,0
152,6144
153,6144
154,6144
155,6144
0,6303
431,6142
0,6295
151,6144
3483,3070
3484,3070
6283,0
6284,0
3486,3070
6285,0
6286,0
6287,0
403,6142
1803,4486
404,6142
405,6142
3203,3072
5781,766
406,6142
0,6279
407,6142
3207,3072
376,6144
377,6144
378,6144
379,6144
3455,3072
3457,3070
3458,3070
4995,1534
3459,3070
0,6519
1159,5374
4999,1534
375,6144
6507,0
6508,0
0,6511
1792,4719
6509,0
5247,1534
6510,0
6511,0
627,6142
628,6142
629,6142
630,6142
631,6142
3430,3072
1386,5374
2923,3838
347,6144
348,6144
0,6495
349,6144
6272,223
350,6144
3680,3070
351,6144
3681,3070
6480,0
3682,3070
6481,0
3683,3070
6482,0
6483,0
0,6487
600,6142
601,6142
602,6142
3400,3072
5978,766
603,6142
6479,0
320,6144
321,6144
322,6144
323,6144
0,6471
599,6142
3584,2887
5374,1359
0,6463
319,6144
3652,3070
6451,0
5699,1008
6452,0
3764,2688
3654,3070
6453,0
6454,0
6455,0
571,6142
572,6142
573,6142
1790,4927
3582,3135
574,6142
0,6447
575,6142
1135,5568
3375,3072
291,6144
292,6144
0,6439
293,6144
294,6144
295,6144
6424,0
6425,0
3627,3070
6426,0
6427,0
544,6142
545,6142
546,6142
547,6142
2084,4606
3346,3072
4883,1536
0,6423
3623,3070
6423,0
264,6144
265,6144
266,6144
5052,1630
267,6144
0,6415
